time,flux,flux_error
433.9228451724295,1.0002113584896086,2.525086899125978e-05
433.9432791763931,1.0000849118025446,2.5248449958631677e-05
433.98414708489435,1.0001790337726149,2.5251859090071582e-05
434.0045811895572,1.000081940780762,2.5249770090380748e-05
434.02501509433495,1.0001802221813278,2.5250575225678258e-05
434.0454490994554,1.0001394597624715,2.5249862572137894e-05
434.06588320470036,1.000058647969987,2.5250031215342103e-05
434.0863172101701,1.000080752372049,2.5249811797839852e-05
434.10675111599556,1.0001200887004495,2.5249436430707906e-05
434.127185221939,1.000063876968324,2.5247376444901666e-05
434.1476192281072,1.000114384338627,2.524917530574655e-05
434.16805313439835,1.0000384450218658,2.5245980151705536e-05
434.18848724104026,0.9999402824621714,2.5248763671258862e-05
434.20892124790697,1.00009180457308,2.5248649429088268e-05
434.2293551548966,0.9999865115611074,2.5248116298958836e-05
434.249789262237,0.9999187722644659,2.524709718626244e-05
434.2702232696858,1.0000509233133523,2.524562291825146e-05
434.29065717737393,1.0000161029380612,2.524938928314544e-05
434.3519592018303,0.9999765289279181,2.524868025634065e-05
434.3723933104513,0.9999538303214996,2.524676171322181e-05
434.39282731929706,0.9999967318760392,2.5250038468813252e-05
434.4132613282665,0.9998834765256895,2.524533277940551e-05
434.45412934701307,0.9999319636011803,2.5247176974445075e-05
434.51543137670814,0.999979618790572,2.5247079052584568e-05
434.5562992976731,0.9976726797968796,2.5220850500910746e-05
434.5767334084987,0.9942791192964477,2.5174105506092727e-05
434.59716731944644,0.9936823004407749,2.5170783416306607e-05
434.6176013307442,0.9933714127214518,2.516605596648542e-05
434.6380354421519,0.993309496627504,2.51644456958904e-05
434.6584693537981,0.9934561462626893,2.516780586640005e-05
434.67890336567797,0.9940049534063566,2.5173918729210646e-05
434.6993374777841,0.9961191919272346,2.5203440356785994e-05
434.71977139012887,0.9999021345424838,2.5246765339957386e-05
434.7402054027072,0.9999793811088293,2.5249057436840384e-05
434.76063951539544,0.999930656351596,2.5247062732274484e-05
434.78107352843944,0.9999160389244259,2.5247294843351242e-05
434.8015074415991,0.9999356476681905,2.5248408251172573e-05
434.82194145498505,0.9998953606128196,2.52458858565806e-05
434.8423755687283,0.9999584651154804,2.5246856008346744e-05
434.86280948258644,0.9999228128540901,2.5245903990258473e-05
434.9036776108798,1.0000291754339043,2.524678166026747e-05
434.92411152543644,0.9999244766262883,2.5245891296683963e-05
434.944545540103,0.9998902504553536,2.5246718192394917e-05
434.9649796551268,0.9999381433264879,2.5248986715496686e-05
434.9854135702655,0.9999552564119553,2.5247287589880093e-05
435.00584758563053,0.9999469375509642,2.524912453144851e-05
435.0262817012364,0.9999867492428499,2.5248187020302537e-05
435.04671561707363,1.0000221638224975,2.5246629337373347e-05
435.06714963313715,0.9999123548574156,2.5248132619268922e-05
435.0875837493251,1.0000271551390922,2.524700651787308e-05
435.1080177658616,1.0000194304824577,2.5248317582783215e-05
435.1284516825064,1.0000727900336719,2.5245760734203285e-05
435.1488857995093,1.000106065477636,2.524649152142152e-05
435.1693198166278,1.0000862190521287,2.5249527099097264e-05
435.18975373397114,0.9999819956079979,2.5247789892757143e-05
435.2101878515561,1.0001809352265556,2.5248941381302005e-05
435.2510557872985,1.0000372566131528,2.5247775385814845e-05
435.2714898054648,1.0000474769280847,2.524778082591821e-05
435.2919239239811,1.000058647969987,2.524615060827753e-05
435.31235784260497,1.0000505667907384,2.5248136246004495e-05
435.33279186146973,1.0000761175780681,2.52480365107762e-05
435.3532259805681,1.0000723146701866,2.5247793519492716e-05
435.3940939193373,1.0001023814106258,2.524871471032861e-05
435.4145279391334,1.000120326382192,2.5251755728107713e-05
435.4349619590386,1.0000742161241274,2.5248790871775668e-05
435.4758300996793,0.999995068103841,2.524580788176575e-05
435.49626402028224,1.0000948944357337,2.5246720005762705e-05
435.5575660833885,1.0001480163052052,2.524739276521175e-05
435.5984342265903,0.9999899579463751,2.5247026464918738e-05
435.61886814847384,1.0000566276751748,2.5247871494307567e-05
435.65973619295545,0.9999095026765044,2.52461832488977e-05
435.6801702155382,0.999985204311523,2.524519133671811e-05
435.7006042382447,0.9999601288876786,2.5243327194632884e-05
435.7210382613004,0.9999457491422512,2.5243851257923382e-05
435.782340331508,0.9998206097047714,2.5244072488793418e-05
435.8027744553721,0.9999584651154804,2.524379323015419e-05
435.8232083794748,1.0000137261206352,2.5244054355115546e-05
435.8436424036947,0.9998749199829559,2.524755959504817e-05
435.88451045294204,0.9999641694773028,2.5246480641214798e-05
435.9049444778604,0.9999980391256236,2.524712801351482e-05
435.9253786030051,1.000061381310027,2.5245934817510855e-05
435.94581252838833,1.0000214507772698,2.5244828663160674e-05
435.9662465540052,0.9999678535443132,2.52461832488977e-05
435.98668067973193,0.9999235258993179,2.524570633316967e-05
436.0275486320126,0.9998669576445787,2.5243666294409087e-05
436.04798275843785,0.9998845460935312,2.524360101316875e-05
436.06841678510244,0.9998392677215656,2.5240933549153802e-05
436.0888507119991,0.9999400447804287,2.5245898550155112e-05
436.1092847391221,0.9998782475273522,2.524349221110152e-05
436.1297188663695,0.9999273288071995,2.524215757241015e-05
436.15015279384824,0.9999081954269201,2.5246399039664374e-05
436.1705868216697,0.9999800941540571,2.5242600034150225e-05
436.19102084961486,1.0000888335512974,2.524357381265194e-05
436.23188890608,0.9999678535443132,2.5243965500093973e-05
436.2523229347236,0.9999531172762718,2.5245744413893202e-05
436.2727569634837,0.9999008272928994,2.524475250171361e-05
436.29319089258496,0.9999178215374954,2.5245938444246428e-05
436.31362502181145,0.9999128302209008,2.5242560140058905e-05
436.33405905127,0.9998435459929325,2.5242632674770392e-05
436.3544930808377,0.9999247143080309,2.5244460549499874e-05
436.39536114091896,0.9999642883181741,2.524201612972275e-05
436.7223056514442,0.9998892997283833,2.5243147671221953e-05
436.76317371909244,0.9970801392125734,2.5207038078475768e-05
436.78360775320033,0.9941649726395633,2.5172321152190137e-05
436.80404178766474,0.9936297727756599,2.516429699973185e-05
436.82447592224634,0.9933366517665962,2.516302945564861e-05
436.84490985693554,0.9933573300782026,2.5161874340368175e-05
436.86534389198204,0.9935716001691581,2.516494255866409e-05
436.88577802725484,0.9939814823342747,2.5171396334618675e-05
436.9062119626498,0.9965687669433658,2.51999731975769e-05
436.9470800341398,0.9999167519696538,2.5241434038663064e-05
436.96751407022674,1.0000416537253909,2.524315673806089e-05
436.9879481064374,1.0000473580872133,2.5241638949223017e-05
437.0083820429965,1.0000079029179416,2.5244415215305193e-05
437.0288161796663,1.000037731976638,2.523965331149605e-05
